"","Maximumverticalheight","Numberoffertilestamens","Numberofovulesperfunctionalcarpel","Numberofstructuralcarpels","Fusionofovaries","flowerSize","seedMass","Woodiness","Climbing","Aquatic","SexualSystem","Lifespan","Mating","Pollination","DispersalMode","DispersalDist","FlowerSex","OvaryPosition","FloralReward","FlowerSymmetry","Showiness"
"Sarracenia_purpurea",-1.16926152879032,2.0785722378514,2.58786186343387,0.805278368522632,0.410413406723782,1.32435184057232,-0.339509571779213,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright_dull"
"Saxifraga_cernua",-1.44561183035472,0.291687878841025,2.47120430771319,-0.570138569082411,-0.480167463993042,2.11545245185866,-0.383847174606165,"herbaceous","non-climbing","non-aquatic","dimorphic_monomorphic","long","outcrossing","biotic","abiotic_biotic","long","bisexual_unisexual","intermediate","nectar","actinomorphic","bright"
"Scaevola_montana",0.659477271260903,-0.247708326684215,-0.334191704331978,-0.192998902525081,0.380727377699889,-0.118713972413439,0.819591053822787,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Schinus_molle",0.869311298767995,0.291687878841025,-0.784439733353737,0.0384931216028799,0.410413406723782,-0.297123969433808,0.496543253912417,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","abiotic_biotic","long","unisexual","superior","nectar","actinomorphic","bright_dull"
"Schisandra_chinensis",0.902354315358913,-0.279027124630229,-0.236751042390043,3.33668199797512,-2.55818949566563,0.085555483011088,0.058939828756832,"herbaceous","climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","unisexual","superior","nectar","actinomorphic","bright"
"Schizanthus_grahamii",-0.768556326379979,-1.24473486284382,0.344782306148406,-0.570138569082411,0.410413406723782,0.696637648451079,-0.444228833491737,"herbaceous","non-climbing","non-aquatic","monomorphic","short","mixed","biotic","abiotic","long","bisexual","superior","nectar","zygomorphic","bright"
"Scleranthus_annuus",-1.52547590669605,-0.710507095157211,-0.784439733353737,-0.570138569082411,0.410413406723782,-1.86052681158015,-0.449020207711275,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","autonomous_biotic","autonomous","short","bisexual","superior","nectar_none","actinomorphic","bright_dull"
"Senecio_vulgaris",-0.561956569540104,-0.370013379293491,-1.1987502341154,-0.570138569082411,0.410413406723783,-0.738761058392809,-0.960858577094712,"herbaceous","non-climbing","non-aquatic","monomorphic","short","mixed","biotic","abiotic","long","bisexual","inferior","nectar","actinomorphic","bright"
"Sesamum_indicum",-0.262451869139121,-0.583033604709306,1.29637999027134,-0.570138569082411,0.410413406723782,0.533251229285977,-0.272966535139686,"herbaceous","non-climbing","non-aquatic","monomorphic","short","mixed","biotic","autonomous","short","bisexual","superior","nectar","zygomorphic","bright"
"Sextonia_rubra",1.7646731505055,0.191107240668097,-0.784439733353737,-1.61060131658324,-0.263459452118614,-0.0616299030207848,0.63666429669391,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous_biotic","long_short","bisexual","superior","other","actinomorphic","bright"
"Silene_vulgaris",-0.663157071549464,0.291687878841025,0.619006815710276,0.251813893589918,0.410413406723782,0.417963839971115,-0.446614702101765,"herbaceous","non-climbing","non-aquatic","dimorphic","long","mixed","biotic","abiotic","long","bisexual_unisexual","superior","nectar_other","actinomorphic_zygomorphic","bright"
"Simmondsia_chinensis",0.161852340864124,0.291687878841025,-0.0112527419944944,0.0384931216028799,0.410413406723782,-1.01370538838619,1.33779837610422,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic","biotic","long","unisexual","superior","none","actinomorphic","bright_dull"
"Sinia_rhodoleuca",-0.287055386816872,-0.370013379293491,0.286592992640152,0.0384931216028799,0.404476200919004,-0.778925180461948,0.0231258135950517,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar_other","actinomorphic","bright"
"Sinojackia_xylocarpa",0.667956798104982,0.542149496166556,0.378676890219667,0.0384931216028799,0.410413406723782,0.260552343801814,0.739999558840022,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","intermediate","nectar_other","actinomorphic","bright"
"Solanum_dulcamara",-0.287055386816872,-0.370013379293491,0.834226065733858,-0.570138569082411,0.410413406723782,-0.0299486760300464,0.452407393230129,"herbaceous","climbing_non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual","superior","pollen","actinomorphic","bright"
"Souroubea_guianensis",0.451523662806311,-0.370013379293491,0.292972211300427,0.118673779410602,0.16698796872785,0.0678962427320051,0.81840986302642,"woody","climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar_other","actinomorphic","bright"
"Spergularia_marina",-1.29825979121374,-0.506622184656662,2.04649835006422,-0.118062873280606,0.303543702237764,-0.594531084327043,-1.38028683028404,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","autonomous","abiotic","long","bisexual","superior","nectar","actinomorphic","bright_dull"
"Spigelia_marilandica",-0.829464756705876,-0.370013379293491,1.3680461396045,-0.570138569082411,0.410413406723782,0.918563431425594,-0.59710304702931,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright_dull"
"Spiranthes_cernua",-1.06386227395981,-1.90643612097834,1.05540999259296,0.0384931216028799,0.410413406723782,0.127462820139255,-2.11847467542083,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","autonomous_biotic","abiotic","long","bisexual","inferior","nectar_none","zygomorphic","bright_dull"
"Spondias_tuberosa",0.667956798104982,0.291687878841025,-0.784439733353737,0.64712481228817,0.0630868671442211,-0.315452617151393,1.61251838181966,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar_other","actinomorphic","bright"
"Staphylea_trifolia",0.290387941871589,-0.370013379293491,0.528893481370741,-0.235184378978198,0.410413406723782,-0.383476690435175,0.642341308662246,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright_dull"
"Stellaria_media",-1.29825979121374,-0.279027124630229,0.488178046316122,-0.069948690135665,0.205579806458913,-0.778925180461948,-0.787525455201062,"herbaceous","non-climbing","non-aquatic","monomorphic","long_short","selfing","autonomous_biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright_dull"
"Sterculia_apetala",1.68747926555523,0.678758301529726,0.64883911291461,0.805278368522632,-1.96446891518775,0.375839733116676,1.70154061795323,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","nectar_pollen","actinomorphic","bright_dull"
"Stylidium_graminifolium",0.0400354802123299,-1.24473486284382,1.90520317385776,-0.570138569082411,0.410413406723782,-0.222604777099855,-1.00591177725716,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","inferior","nectar_pollen","zygomorphic","bright"
"Swietenia_macrophylla",1.59836546534908,0.291687878841025,0.792987390981329,0.805278368522632,0.410413406723782,-0.222604777099855,1.34216378257524,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","unisexual","superior","nectar_pollen","actinomorphic","bright_dull"
"Syringa_vulgaris",0.667956798104982,-1.24473486284382,-0.370129232592074,-0.570138569082411,0.410413406723782,-0.222604777099855,-0.00279391805936054,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Tacca_chantrieri",-0.534158809126048,-0.195963182020604,2.59418704102791,0.0384931216028799,0.303543702237764,0.260552343801814,0.00343581580770576,"herbaceous","non-climbing","non-aquatic","monomorphic","long","selfing","autonomous_biotic","biotic","long","bisexual","inferior","nectar","actinomorphic","bright_dull"
"Tacca_leontopetaloides",-0.367851123969636,-0.195963182020604,1.08971948588665,0.0384931216028799,0.166987968727851,0.60556664271411,0.41077920369838,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual","inferior","nectar_pollen","actinomorphic","bright_dull"
"Talinum_paniculatum",-0.616884749769426,0.725335008354707,0.975521241940318,0.0384931216028799,-0.0348770286346295,-0.373136771315225,-0.66393823287154,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Tectona_grandis",1.7646731505055,-0.195963182020604,0.136187686802563,0.116057077189935,0.131364733899178,-0.738761058392809,1.40841458152339,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Ternstroemia_crassifolia",1.05975421903654,1.61509039511006,0.181171998324987,-0.570138569082411,-0.0912804837800284,-0.0299486760300464,0.792549519893354,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual_unisexual","superior","nectar_pollen","actinomorphic","bright"
"Tetracentron_sinense",1.7646731505055,-0.583033604709306,0.286537374770164,0.470324178418419,-0.1833071737541,-1.86052681158015,-1.05919840305325,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","abiotic_biotic","abiotic","long","bisexual","intermediate","nectar_none_pollen","actinomorphic","bright_dull"
"Tetratheca_aphylla",0.00320166047479564,0.291687878841025,-0.784439733353737,0.0384931216028799,0.309480908042543,-0.313570193907975,0.0842387919950964,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous_biotic","short","bisexual","superior","pollen","actinomorphic","bright"
"Tetroncium_magellanicum",-1.29825979121374,-0.583033604709306,-0.784439733353737,0.470324178418419,-1.66760862494881,-0.313570193907975,-0.251851205902461,"herbaceous","non-climbing","aquatic","dimorphic","long","outcrossing","abiotic","biotic","long","unisexual","superior","none","other","bright"
"Thalictrum_minus",-0.479060431809694,0.50470810425684,-0.784439733353737,1.4631298931787,-2.55818949566563,-0.530548267484526,-0.290685128560937,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","abiotic_biotic","autonomous","short","bisexual","superior","none_pollen","actinomorphic","bright_dull"
"Theobroma_cacao",1.30305951776926,-0.370013379293491,-0.191708888470084,0.805278368522632,0.410413406723782,-0.222604777099855,1.70066180342482,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Thymelaea_hirsuta",-0.0961441839827093,0.0786676534252094,-0.784439733353737,-1.61060131658324,-0.548445330747998,0.69265896432642,-0.176902650195649,"woody","non-climbing","non-aquatic","dimorphic_monomorphic","long","outcrossing","abiotic_biotic","biotic","long","unisexual","superior","none","actinomorphic","dull"
"Titanotrichum_oldhamii",-0.97474847375366,-0.583033604709306,0.606431835102524,-0.131204275761425,0.351041348675995,0.858996854018345,-0.418307554423518,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","autonomous","short","bisexual","superior","nectar_pollen","zygomorphic","bright"
"Trachelium_caeruleum",-0.367851123969636,-0.370013379293491,0.926181038564467,-0.0163735691629507,0.276826276116259,-0.821049287316386,-1.85067287398612,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","autonomous","short","bisexual","inferior","nectar_pollen","actinomorphic","bright"
"Tragopogon_dubius",-0.574043271343317,-0.370013379293491,-0.784439733353737,-0.570138569082411,0.410413406723782,0.12669393595183,0.142913664986858,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","biotic","abiotic_biotic","long","bisexual","inferior","nectar_pollen","zygomorphic","bright"
"Tribulus_terrestris",-0.97474847375366,0.291687878841025,1.00618045989494,0.805278368522632,0.410413406723782,-0.313570193907975,0.315129128609569,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","biotic","biotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Trichilia_emetica",1.59836546534908,0.291687878841025,-0.370129232592074,0.0384931216028799,0.410413406723782,0.183183632046868,1.41075134438739,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","nectar","actinomorphic","bright_dull"
"Trillium_erectum",-1.06386227395981,-0.195963182020604,0.991407709760775,0.0384931216028799,0.22042282097086,1.39345854739236,-0.219542539500376,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","short","bisexual","superior","nectar_pollen","actinomorphic","bright_dull"
"Trithuria_submersa",-1.86527267878049,-1.90643612097834,-0.784439733353737,-1.61060131658324,-0.729530107793752,-0.222604777099855,-0.246996563616091,"herbaceous","non-climbing","aquatic","monomorphic","short","selfing","abiotic","autonomous","short","unisexual","superior","none","actinomorphic","bright"
"Trochocarpa_laurina",1.11493432229536,0.291687878841025,-0.784439733353737,1.84574111602346,0.410413406723782,-1.41949379753292,0.431681901104448,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic_biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Tropaeolum_majus",0.0328540784407074,0.0786676534252094,0.278320536034518,-0.167342982492295,0.303543702237764,1.06632820235171,0.953210791198714,"herbaceous","climbing_non-climbing","non-aquatic","monomorphic","long_short","mixed","biotic","abiotic","long","bisexual","superior","nectar_pollen","zygomorphic","bright"
"Tropaeolum_tricolor",0.0328540784407074,0.0786676534252094,-0.784439733353737,0.0384931216028799,0.410413406723782,0.725907330355786,0.417955629309307,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","abiotic","long","bisexual","superior","nectar_pollen","zygomorphic","bright"
"Turnera_ulmifolia",-0.4450450089199,-0.370013379293491,2.93553429315259,0.0384931216028799,0.410413406723782,1.16694034440302,-0.47161003525602,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","short","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Typha_latifolia",0.100943910538227,-1.24473486284382,-0.784439733353737,-1.61060131658324,-0.0319084257322401,-0.738761058392809,-1.10102209763042,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","abiotic","abiotic","long","unisexual","superior","none","actinomorphic_other","dull"
"Urtica_dioica",-0.0443398065095567,-0.583033604709306,-0.784439733353737,-1.61060131658324,0.0126206178036011,-1.9200933889874,-1.04033590491663,"herbaceous","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic","biotic","long","unisexual","superior","none","actinomorphic_other","dull"
"Vaccinium_uliginosum",-0.663157071549464,0.191107240668097,0.256695612242278,0.269884151329963,0.410413406723782,-0.663637791147085,-0.876778519790763,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual","inferior","nectar","actinomorphic","bright_dull"
"Valeriana_officinalis",-0.534158809126048,-0.85766444015512,-0.784439733353737,0.0384931216028799,0.318386716749711,-0.821049287316386,-0.441862283867846,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","inferior","nectar_pollen","other","bright"
"Vellozia_squamata",0.485339469075816,-0.195963182020604,0.446058480141658,0.110169914593127,0.276826276116259,2.11545245185866,0.168490066310256,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Verbascum_thapsus",0.0328540784407074,-0.370013379293491,0.508248222615978,-0.570138569082411,0.410413406723782,0.127462820139255,-1.17770258801667,"herbaceous","non-climbing","non-aquatic","monomorphic","short","mixed","biotic","biotic","long","bisexual","superior","nectar_pollen","zygomorphic","bright"
"Veronica_anagallis-aquatica",-0.713457949063626,-1.24473486284382,0.393946191488865,-0.570138569082411,-0.171432762144542,-0.628393186246577,-1.32700020448795,"herbaceous","non-climbing","non-aquatic","monomorphic","long","selfing","abiotic_biotic","abiotic","long","bisexual","superior","none","zygomorphic","bright"
"Viburnum_rufidulum",0.667956798104982,-0.370013379293491,-0.193071118260626,-0.25591321972978,0.339166937066437,-0.621513684292647,0.780018043800496,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","inferior","pollen","actinomorphic","bright"
"Viola_pubescens",-1.11416315147397,-0.370013379293491,0.528893481370741,0.0384931216028799,0.410413406723782,0.602357936106019,-0.30508544411974,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","autonomous_biotic","autonomous_biotic","short","bisexual","superior","nectar","zygomorphic","bright"
"Vitex_negundo",-0.133453606715704,-0.583033604709306,-0.370129232592074,-0.570138569082411,0.389633186407057,-0.738761058392809,0.40132324418464,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","zygomorphic","bright"
"Vitis_labrusca",1.23496968567174,-0.370013379293491,-0.141117914439566,-0.241412557585182,0.264951864506702,-1.61214989860273,0.664614249055779,"woody","climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","dull"
"Viviania_marifolia",0.43355928085105,0.291687878841025,-0.370129232592074,0.0384931216028799,0.410413406723782,-0.530548267484526,-0.374765185864887,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic_biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Vriesea_carinata",-1.06386227395981,-0.195963182020604,0.891758922580426,0.0384931216028799,0.315418113847322,0.974284243333207,-0.921831719953213,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic_zygomorphic","bright"
"Warburgia_ugandensis",1.45719632373774,0.291687878841025,0.234528612152948,0.805278368522632,0.410413406723782,0.375839733116676,2.02693335117107,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright_dull"
"Wurmbea_biglandulosa",-1.40077577119764,-0.195963182020604,1.04940823367059,0.0384931216028799,0.333229731261658,0.203185443831913,-0.545434047908118,"herbaceous","non-climbing","non-aquatic","dimorphic_monomorphic","long","outcrossing","biotic","autonomous","short","bisexual_unisexual","superior","nectar","actinomorphic","bright"
"Xanthosoma_sagittifolium",0.0328540784407074,-0.370013379293491,1.34067608194502,0.561326006529976,0.410413406723782,0.414850818780108,-0.341652338186823,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous_biotic","long_short","unisexual","superior","other","actinomorphic","bright"
"Ximenia_americana",0.562557543274467,-0.00439628918441568,-0.784439733353737,0.470324178418419,0.250108849994754,-0.0651932809305539,1.47242005209885,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic_biotic","long","bisexual","superior","nectar","actinomorphic","bright_dull"
"Zea_mays",0.313523917474677,-0.85766444015512,-0.784439733353737,-1.61060131658324,-0.0794060721704707,-0.476756781356612,1.16779768007084,"herbaceous","non-climbing","non-aquatic","monomorphic","short","outcrossing","abiotic","biotic","long","unisexual","superior","none","actinomorphic","dull"
"Zelkova_serrata",1.59836546534908,-0.0488058370226956,-0.784439733353737,-0.570138569082411,-0.0230026170250719,-0.313570193907975,0.357365089445885,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","abiotic","abiotic","long","bisexual_unisexual","superior","none","actinomorphic","dull"
"Zostera_marina",-0.574043271343317,-1.90643612097834,-0.784439733353737,-0.570138569082411,-0.646409226526848,-0.663637791147085,-0.134444969943238,"herbaceous","non-climbing","aquatic","monomorphic","long","mixed","abiotic","abiotic","long","unisexual","superior","none","zygomorphic","dull"
